path,size_bytes,file_type,classification,rule_ids_found,rule15_ids_found,structured_rule_keys,structured_result_keys,structured_attack_keys,rule_kw,result_kw,attack_kw,readable,notes
data_all/data1/unflipped_orig_pass_subset/rtl/q011849.v,514,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q011925.v,129,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q012046.v,193,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q012065.v,392,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q012138.v,205,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q012210.v,614,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q012378.v,316,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q012490.v,671,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q012544.v,94,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q012573.v,475,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q012590.v,250,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q012638.v,244,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q012684.v,281,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q012690.v,267,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q012701.v,349,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q012834.v,2499,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q012861.v,751,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q012908.v,751,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q012968.v,267,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q012989.v,341,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q012995.v,563,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q013007.v,257,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q013087.v,626,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q013182.v,728,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q013238.v,680,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q013352.v,270,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q013457.v,352,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q013479.v,484,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q013600.v,270,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q014142.v,319,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q014238.v,181,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q014354.v,751,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q014367.v,290,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q014372.v,134,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q014512.v,645,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q014591.v,359,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q014609.v,269,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q014658.v,267,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q014774.v,324,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q014848.v,253,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q014991.v,359,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q015018.v,588,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q015141.v,213,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q015248.v,448,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q015476.v,246,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q015560.v,394,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q015576.v,494,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q015598.v,161,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q015743.v,419,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q015744.v,624,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q015749.v,369,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q015794.v,432,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q015900.v,154,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q015915.v,484,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q016312.v,136,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q016698.v,259,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q016723.v,471,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q016791.v,233,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q016795.v,598,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q016806.v,412,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q016878.v,277,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q016968.v,518,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q016975.v,257,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q016982.v,495,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q016995.v,491,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q017029.v,207,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q017039.v,93,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q017070.v,135,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q017149.v,235,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q017164.v,253,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q017212.v,221,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q017269.v,244,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q017348.v,211,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q017354.v,209,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q017537.v,207,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/rtl/q017539.v,248,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q000005.txt,828,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q000009.txt,330,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q000028.txt,335,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q000082.txt,353,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q000084.txt,298,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q000142.txt,316,text_or_other,none,,,,,,0,0,1,True,
data_all/data1/unflipped_orig_pass_subset/spec/q000182.txt,550,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q000267.txt,301,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q000346.txt,415,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q000371.txt,473,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q000558.txt,379,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q000570.txt,306,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q000587.txt,402,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q000591.txt,283,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q000604.txt,383,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q000648.txt,421,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q000662.txt,439,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q000678.txt,218,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q000683.txt,450,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q000732.txt,285,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q000743.txt,462,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q000825.txt,659,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q000840.txt,511,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q000861.txt,287,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q000869.txt,407,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q000927.txt,627,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q000985.txt,389,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q000993.txt,591,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q001034.txt,586,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q001060.txt,276,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q001084.txt,450,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q001105.txt,267,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q001166.txt,423,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q001313.txt,343,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q001314.txt,431,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q001354.txt,643,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q001380.txt,447,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q001572.txt,195,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q001596.txt,288,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q001618.txt,324,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q001619.txt,240,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q001660.txt,631,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q001661.txt,206,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q001693.txt,306,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q001704.txt,501,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q001730.txt,221,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q001842.txt,488,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q001896.txt,323,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q001935.txt,252,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q001937.txt,770,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q001962.txt,489,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q002041.txt,193,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q002047.txt,292,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q002055.txt,380,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q002110.txt,638,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q002117.txt,433,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q002128.txt,229,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q002161.txt,367,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q002169.txt,325,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q002206.txt,223,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q002342.txt,222,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q002361.txt,726,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q002395.txt,384,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q002422.txt,431,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q002426.txt,307,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q002450.txt,266,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q002473.txt,493,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q002491.txt,580,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q002493.txt,343,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q002509.txt,232,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q002594.txt,474,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q002647.txt,412,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q002651.txt,483,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q002762.txt,490,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q002810.txt,279,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q002821.txt,432,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q002892.txt,444,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q002939.txt,488,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q002940.txt,279,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q002946.txt,232,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q003037.txt,228,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q003089.txt,278,text_or_other,none,,,,,,0,0,1,True,
data_all/data1/unflipped_orig_pass_subset/spec/q003095.txt,389,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q003130.txt,178,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q003237.txt,356,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q003241.txt,459,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q003259.txt,224,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q003286.txt,587,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q003291.txt,396,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q003308.txt,475,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q003332.txt,469,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q003544.txt,308,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q003586.txt,432,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q003602.txt,462,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q003626.txt,365,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q003629.txt,320,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q003633.txt,335,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q003638.txt,691,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q003656.txt,315,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q003731.txt,465,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q003778.txt,327,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q003799.txt,399,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q003831.txt,264,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q003943.txt,332,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q003988.txt,189,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q003999.txt,234,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q004093.txt,433,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q004106.txt,493,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q004190.txt,251,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q004248.txt,509,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q004366.txt,986,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q004501.txt,552,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q004506.txt,1061,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q004671.txt,436,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q004822.txt,89,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q004909.txt,1061,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q005059.txt,675,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q005085.txt,81,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q005120.txt,146,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q005126.txt,423,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q005217.txt,287,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q005222.txt,310,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q005258.txt,200,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q005282.txt,131,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q005460.txt,466,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q005530.txt,644,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q005636.txt,239,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q005712.txt,368,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q005720.txt,1061,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q005728.txt,796,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q005755.txt,238,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q005793.txt,80,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q005797.txt,485,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q005804.txt,481,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q005872.txt,441,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q005893.txt,669,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q005923.txt,1061,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q005961.txt,737,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q005969.txt,747,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q006052.txt,605,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q006084.txt,510,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q006106.txt,265,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q006166.txt,1061,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q006219.txt,232,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q006251.txt,1091,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q006260.txt,527,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q006372.txt,312,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q006491.txt,792,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q006550.txt,545,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q006553.txt,311,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q006585.txt,863,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q006595.txt,180,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q006670.txt,1061,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q006860.txt,650,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q006899.txt,486,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q007000.txt,414,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q007034.txt,195,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q007035.txt,1061,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q007292.txt,424,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q007373.txt,347,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q007482.txt,599,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q007550.txt,93,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q007572.txt,193,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q007704.txt,525,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q007845.txt,1061,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q007870.txt,1246,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q007884.txt,693,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q007928.txt,1061,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q007932.txt,80,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q007975.txt,495,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q007982.txt,1061,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q008017.txt,713,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q008253.txt,595,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q008372.txt,286,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q008437.txt,541,text_or_other,none,,,,,,0,0,0,True,
data_all/data1/unflipped_orig_pass_subset/spec/q008860.txt,614,text_or_other,none,,,,,,0,0,0,True,
